,price
1,1
2,0.984437492
3,0.975334248
4,0.974543484
5,0.995598561
6,1.002368987
7,1.003730711
8,0.998958167
9,1.007743749
10,1.013621002
11,1.018361326
12,1.029143278
13,1.014534628
14,1.021430362
15,1.011423562
16,1.004512754
17,1.01236403
18,1.014945554
19,1.012545457
20,1.007154259
21,1.010213195
22,1.020163343
23,1.013757227
24,1.004932055
25,1.010243454
26,1.000360705
27,0.994899262
28,0.986625961
29,1.000450117
30,0.987763395
31,0.97574965
32,0.983360469
33,0.976857687
34,0.965299216
35,0.960603654
36,0.955934866
37,0.972461094
38,0.980400412
39,0.993322366
40,0.993210289
41,0.987018503
42,0.979001091
43,0.973575587
44,0.974731347
45,0.984330456
46,0.977790857
47,0.960955785
48,0.971453796
49,0.972145734
50,0.97006608
51,0.956802913
52,0.952311315
53,0.95513958
54,0.949342053
55,0.966698825
56,0.962346859
57,0.977193997
58,0.983049731
59,0.992418781
60,0.985136459
61,1.008627363
62,1.010789814
63,1.013013798
64,1.01865131
65,1.02933252
66,1.033340665
67,1.010173315
68,1.015593929
69,1.012363779
70,1.031131756
71,1.036581366
72,1.018205195
73,1.004766739
74,0.995642241
75,1.011023612
76,1.019257342
77,1.035225772
78,1.012449655
79,1.027425363
80,1.019975027
81,1.03126009
82,1.018650553
83,1.019180314
84,1.020992816
85,1.010332005
86,1.007592077
87,1.010396939
88,1.009795748
89,1.005365637
90,1.003991844
91,1.016173084
92,0.998624512
93,1.009368543
94,1.010354075
95,1.015254478
96,1.013804333
97,1.006142278
98,1.000712461
99,1.002921308
100,1.003787949
101,0.998336134
102,0.995383154
103,1.007657848
104,1.005405484
105,1.018314794
106,1.011447141
107,1.01068298
108,1.010564018
109,0.990782884
110,0.985820589
111,0.978240351
112,0.984470271
113,0.986570571
114,1.003675514
115,1.015001539
116,1.026808725
117,1.017197509
118,1.029441482
119,1.036623737
120,1.029554207
121,1.019070084
122,1.020721261
123,1.024425921
124,1.01813622
125,1.023905605
126,1.016190154
127,1.018624781
128,1.029834874
129,1.023741289
130,1.025236636
131,1.037582388
132,1.032220372
133,1.022850123
134,1.017141582
135,1.025866403
136,1.030588972
137,1.030816762
138,1.013731081
139,1.010780394
140,0.995117458
141,0.993640846
142,0.984498413
143,0.978661468
144,0.983854823
145,0.983207564
146,0.970442787
147,0.973353424
148,0.969915442
149,0.961542879
150,0.969740595
151,0.959464764
152,0.972836873
153,0.981892529
154,0.975317891
155,0.994396002
156,0.993390409
157,0.997943784
158,0.977118575
159,0.971313867
160,0.980210084
161,0.993436667
162,0.998386335
163,0.999745919
164,0.996460159
165,1.000361709
166,1.004941591
167,1.003142769
168,1.025393429
169,1.026921112
170,1.037605692
171,1.036970037
172,1.049400711
173,1.069303599
174,1.065330464
175,1.070148518
176,1.071352292
177,1.069212678
178,1.067009935
179,1.068798966
180,1.059603688
181,1.045252131
182,1.039176876
183,1.064728938
184,1.060980586
185,1.05160272
186,1.062959804
187,1.061934839
188,1.0740002
189,1.069123864
190,1.074290807
191,1.097972399
192,1.10519076
193,1.106091594
194,1.105544596
195,1.096506066
196,1.09660678
197,1.092011299
198,1.095627315
199,1.07402968
200,1.079005449
201,1.085017971
202,1.090303492
203,1.084866241
