,price
217,1.061104157
218,1.063812312
219,1.08024455
220,1.056756316
221,1.06649582
222,1.072661983
223,1.067047582
224,1.063855721
225,1.051493755
226,1.049417368
227,1.043004477
228,1.053545845
229,1.068601469
230,1.072086584
231,1.069738862
232,1.085948847
233,1.084571865
234,1.0903918
235,1.085224337
236,1.080095414
237,1.08821659
238,1.088433756
239,1.097673995
240,1.10973505
241,1.109891777
242,1.120764278
243,1.111650036
244,1.121590469
245,1.118694735
246,1.120091819
247,1.115062784
248,1.121215028
249,1.125657999
250,1.115497782
251,1.113935893
252,1.12941618
253,1.123606417
254,1.099671978
255,1.101693134
256,1.089766398
257,1.095985732
258,1.104154193
259,1.107545013
260,1.105719712
261,1.095422882
262,1.087714583
263,1.103468293
264,1.107920067
265,1.102849126
266,1.117435568
267,1.10356824
268,1.095800962
269,1.080508157
270,1.092371189
271,1.086276228
272,1.074517508
273,1.077476432
274,1.079521087
275,1.077119434
276,1.094939354
277,1.095410648
278,1.094211379
279,1.104338411
280,1.107386518
281,1.129524199
282,1.109462145
283,1.106569332
284,1.074058038
285,1.079039873
286,1.087645971
287,1.093662065
288,1.102968171
289,1.096921966
290,1.109701393
291,1.103832936
292,1.113886114
293,1.110054631
294,1.111017947
295,1.12179806
296,1.112480667
297,1.106847336
298,1.107839462
299,1.103001161
300,1.104227821
301,1.099736359
302,1.10679296
303,1.117469967
304,1.109358861
305,1.109140318
306,1.089412144
307,1.086672058
308,1.080768077
309,1.071277857
310,1.07091142
311,1.057613653
312,1.052851816
313,1.055492376
314,1.054364603
315,1.056183087
316,1.030766034
317,1.028033218
318,1.03209774
319,1.029840577
320,1.008617023
321,1.011809677
322,1.025315148
323,1.042265511
324,1.044456275
325,1.049694304
326,1.056701142
327,1.051528541
328,1.048230837
329,1.042427724
330,1.048278555
331,1.055103429
332,1.047491091
333,1.05835079
334,1.056257415
335,1.054185425
336,1.063586149
337,1.068900104
338,1.068275423
339,1.070316205
340,1.076399169
341,1.067572048
342,1.078102632
343,1.074420878
344,1.075978586
345,1.07202692
346,1.076399372
347,1.068638
348,1.065707886
349,1.07354701
350,1.071669552
351,1.06726869
352,1.063694989
353,1.063662774
354,1.058720067
355,1.068615984
356,1.064513427
357,1.071427788
358,1.07861878
359,1.071478309
360,1.068014624
361,1.078582506
362,1.060478443
363,1.051202271
364,1.046110865
365,1.038420821
366,1.050580254
367,1.047216833
368,1.047519786
369,1.044204024
370,1.044871725
371,1.042522075
372,1.02041452
373,1.020102557
374,1.021717252
375,1.042346846
376,1.056910573
377,1.058780289
378,1.059568865
379,1.059354236
380,1.052175101
381,1.059427432
382,1.076837311
383,1.084388795
384,1.094891593
385,1.098172814
386,1.100451652
387,1.103623893
388,1.102776183
389,1.09534433
390,1.083881271
391,1.069591052
392,1.059578274
393,1.065702414
394,1.082606756
395,1.0652308
396,1.058278661
397,1.042663028
398,1.046184865
399,1.047086162
400,1.014660792
401,1.016339084
402,1.00246489
403,0.994205207
404,0.996533228
405,1.000198771
406,1.003559518
407,1.007040916
408,0.990880128
409,1.00242423
410,1.00261575
411,1.012836646
412,1.021262614
413,1.02401833
414,1.026488785
415,1.042207132
416,1.044025059
417,1.051480458
418,1.050238469
419,1.064182534
420,1.066779644
421,1.073034079
422,1.085519103
423,1.082843071
424,1.089117363
425,1.08155076
426,1.088615486
427,1.084885475
428,1.061769636
429,1.060318595
430,1.052337148
431,1.058901816
432,1.053746574
433,1.057919176
434,1.057394617
435,1.065210474
436,1.048266675
437,1.04483841
438,1.032307125
439,1.011617978
440,1.02908475
441,1.026594871
442,1.036502554
443,1.04605152
444,1.057852578
445,1.063288447
446,1.074022465
447,1.080709092
448,1.0875956
449,1.087130832
450,1.077886162
451,1.080597313
452,1.080157464
453,1.085757982
454,1.088063613
455,1.091586622
456,1.090228254
457,1.097366232
458,1.09592541
459,1.09410358
460,1.094726161
461,1.086966997
462,1.100952844
463,1.116569473
464,1.124314347
465,1.106951024
466,1.105894945
467,1.107883899
468,1.123694498
469,1.117274644
470,1.129107686
471,1.133982666
472,1.136818284
473,1.130447461
474,1.139638045
475,1.140994078
476,1.142174581
477,1.147664449
478,1.163716048
479,1.161588691
480,1.154919534
481,1.148172524
482,1.139207738
483,1.129424155
484,1.149351471
485,1.142808536
486,1.150463505
487,1.162869042
488,1.164524964
489,1.1643829
490,1.16384999
491,1.171146968
492,1.181077112
493,1.173988658
494,1.177402052
495,1.174891249
496,1.16555705
497,1.167014332
498,1.15896199
499,1.151507602
500,1.149985716
501,1.159829009
502,1.162032424
503,1.173550225
504,1.188287962
505,1.186641024
506,1.194044768
507,1.191533385
